Time,Store name,Product name,PID,robotMAC,Activated on,unbound,Interactive Visits,Number of voice interactions,Voice interaction time(h)
2023-03-13,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,2,0,0.00
2023-03-13,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,11,0,0.00
2023-03-13,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,65,0,0.00
2023-03-13,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,27,0,0.00
2023-03-13,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,6,16,0.00
2023-03-13,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,23,0,0.00
2023-03-13,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,2,0,0.00
2023-03-13,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,81,4,0.00
2023-03-13,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,3,1,0.00
2023-03-12,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,69,0,0.00
2023-03-12,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,6,0,0.00
2023-03-12,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,62,0,0.00
2023-03-12,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,23,0,0.00
2023-03-12,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,29,0,0.00
2023-03-12,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,18,0,0.00
2023-03-12,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,98,2,0.00
2023-03-12,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,1,0,0.00
2023-03-12,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,14,0,0.00
2023-03-12,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,3,22,0.45
2023-03-12,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,45,0,0.00
2023-03-12,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,16,0,0.00
2023-03-11,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,11,0,0.00
2023-03-11,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,56,0,0.00
2023-03-11,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,10,0,0.00
2023-03-11,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,13,0,0.00
2023-03-11,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,96,1,0.00
2023-03-11,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,6,0,0.00
2023-03-11,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-11,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,1,0,0.00
2023-03-11,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,21,0,0.00
2023-03-11,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,10,0,0.00
2023-03-11,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,76,1,0.00
2023-03-11,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,167,0,0.00
2023-03-10,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,2,0,0.00
2023-03-10,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,2,0,0.00
2023-03-10,Flagman office,bellabot,SV1000212943009,20:50:E7:23:B7:22,2021-10-01 09:16:51,false,4,0,0.00
2023-03-10,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,23,0,0.00
2023-03-10,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,14,0,0.00
2023-03-10,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,8,0,0.00
2023-03-10,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,8,1,0.00
2023-03-10,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,2,0,0.00
2023-03-10,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,15,0,0.00
2023-03-10,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,19,0,0.00
2023-03-10,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-10,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,3,0,0.00
2023-03-09,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,11,0,0.00
2023-03-09,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,6,0,0.00
2023-03-09,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,22,0,0.00
2023-03-09,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,10,0,0.00
2023-03-09,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-09,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,29,0,0.00
2023-03-09,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,4,0,0.00
2023-03-09,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,9,0,0.00
2023-03-09,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,2,0,0.00
2023-03-09,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,1,0,0.00
2023-03-09,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,20,0,0.00
2023-03-08,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-08,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,47,0,0.00
2023-03-08,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,19,0,0.00
2023-03-08,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,22,0,0.00
2023-03-08,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,8,0,0.00
2023-03-08,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,13,0,0.00
2023-03-08,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,1,0,0.00
2023-03-08,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,61,0,0.00
2023-03-08,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,13,0,0.00
2023-03-08,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,110,0,0.00
2023-03-08,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,2,0,0.00
2023-03-08,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,75,0,0.00
2023-03-08,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,90,0,0.00
2023-03-07,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,12,0,0.00
2023-03-07,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,24,0,0.00
2023-03-07,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,19,0,0.00
2023-03-07,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,27,0,0.00
2023-03-07,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,4,0,0.00
2023-03-07,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,14,0,0.00
2023-03-07,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,17,0,0.00
2023-03-07,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-07,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,7,0,0.00
2023-03-07,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,25,0,0.00
2023-03-07,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,56,0,0.00
2023-03-06,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,1,0,0.00
2023-03-06,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-06,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,4,0,0.00
2023-03-06,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,25,0,0.00
2023-03-06,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,10,0,0.00
2023-03-06,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,1,0,0.00
2023-03-06,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,17,0,0.00
2023-03-06,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,13,0,0.00
2023-03-05,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-05,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,41,0,0.00
2023-03-05,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,11,0,0.00
2023-03-05,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,14,0,0.00
2023-03-05,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,17,0,0.00
2023-03-05,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,2,0,0.00
2023-03-05,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,5,0,0.00
2023-03-05,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,24,2,0.00
2023-03-05,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,25,0,0.00
2023-03-05,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,15,0,0.00
2023-03-05,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,116,0,0.00
2023-03-05,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,1,0,0.00
2023-03-05,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,19,0,0.00
2023-03-04,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,44,1,0.00
2023-03-04,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,7,1,0.00
2023-03-04,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,31,0,0.00
2023-03-04,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,34,0,0.00
2023-03-04,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,82,0,0.00
2023-03-04,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,31,0,0.00
2023-03-04,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,12,0,0.00
2023-03-04,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,45,1,0.00
2023-03-04,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,83,0,0.00
2023-03-04,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,3,0,0.00
2023-03-04,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-04,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,23,0,0.00
2023-03-03,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,9,0,0.00
2023-03-03,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,30,0,0.00
2023-03-03,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,15,0,0.00
2023-03-03,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,3,0,0.00
2023-03-03,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-03,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,6,0,0.00
2023-03-03,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,37,0,0.00
2023-03-03,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,15,0,0.00
2023-03-03,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,54,0,0.00
2023-03-03,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,5,0,0.00
2023-03-03,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,14,0,0.00
2023-03-02,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,8,0,0.00
2023-03-02,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-02,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,3,0,0.00
2023-03-02,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,49,4,0.00
2023-03-02,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,2,0,0.00
2023-03-02,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,22,0,0.00
2023-03-02,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,96,0,0.00
2023-03-02,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,7,0,0.00
2023-03-02,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,1,0,0.00
2023-03-02,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,15,0,0.00
2023-03-01,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,14,0,0.00
2023-03-01,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,1,0,0.00
2023-03-01,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,10,0,0.00
2023-03-01,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,35,0,0.00
2023-03-01,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,7,0,0.00
2023-03-01,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,22,0,0.00
2023-03-01,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,2,0,0.00
2023-03-01,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,3,0,0.00
2023-03-01,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0,0,0.00
2023-03-01,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,9,0,0.00
2023-03-01,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,13,0,0.00
