Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2023-03-08,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-07 22:32:54,false,1.95,2.36,107
2023-03-08,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2023-03-08 08:04:22,false,0.43,0.51,13
2023-03-08,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-08 14:11:00,false,2.32,0.75,16
2023-03-08,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-08 03:24:33,false,2.09,2.15,46
2023-03-08,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-07 18:14:48,false,6.25,0.00,1
2023-03-08,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-08 09:07:56,false,2.37,1.32,174
2023-03-08,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-07 20:55:06,false,3.58,2.17,221
2023-03-08,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-08 14:24:01,false,0.10,0.14,5
2023-03-08,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-08 12:10:53,false,0.32,0.32,17
2023-03-08,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-08 23:29:59,false,0.00,0.00,1
2023-03-08,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-07 23:43:49,false,0.77,0.55,39
2023-03-08,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-07 21:54:29,false,2.59,2.04,130
2023-03-08,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-08 07:40:36,false,2.82,1.36,179
2023-03-08,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-07 22:23:54,false,2.10,0.85,71
2023-03-08,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-08 12:17:09,false,0.21,0.19,11
2023-03-08,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-08 22:29:53,false,0.00,0.00,2
2023-03-08,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-08 06:01:58,false,1.47,1.41,75
2023-03-08,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-08 05:12:45,false,2.29,1.87,202
2023-03-08,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-08 09:28:49,false,0.02,0.02,3
2023-03-08,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-08 00:24:04,false,0.10,0.16,16
2023-03-07,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-07 08:32:42,false,0.96,1.02,53
2023-03-07,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-07 07:50:37,false,0.66,0.78,15
2023-03-07,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-07 07:32:41,false,2.96,0.01,3
2023-03-07,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-07 10:03:15,false,0.45,0.36,26
2023-03-07,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-07 08:54:40,false,0.59,0.57,8
2023-03-07,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-07 14:03:33,false,0.44,0.29,37
2023-03-07,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-07 09:48:30,false,1.69,1.18,56
2023-03-07,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-07 08:12:11,false,1.30,1.52,33
2023-03-07,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-06 22:49:35,false,1.67,0.96,64
2023-03-07,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-07 05:12:54,false,1.28,0.99,115
2023-03-07,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-07 09:49:17,false,0.68,0.45,53
2023-03-07,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-07 01:02:29,false,0.46,0.31,9
2023-03-07,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-06 22:31:26,false,1.98,1.89,134
2023-03-07,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-07 19:26:19,false,0.06,0.09,6
2023-03-07,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-07 20:28:24,false,0.03,0.02,4
2023-03-07,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-07 07:22:59,false,1.12,1.22,23
2023-03-07,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-07 11:29:16,false,0.01,0.00,1
2023-03-07,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-07 13:08:41,false,1.36,0.88,94
2023-03-07,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-07 14:24:36,false,0.09,0.15,11
2023-03-07,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-07 12:09:48,false,1.34,1.59,8
2023-03-07,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-07 15:15:45,false,0.24,0.21,10
2023-03-07,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-07 12:28:48,false,0.02,0.03,4
2023-03-07,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-07 01:43:25,false,8.78,1.29,73
2023-03-07,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-07 03:38:54,false,1.85,1.99,65
2023-03-07,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-07 12:14:12,false,0.26,0.33,18
2023-03-07,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-07 09:22:40,false,2.12,2.18,158
2023-03-07,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-07 15:49:27,false,0.68,0.61,23
2023-03-07,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-07 06:39:39,false,0.84,0.61,19
2023-03-07,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-07 15:50:36,false,0.66,0.53,29
2023-03-07,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-07 00:12:31,false,0.29,0.25,24
2023-03-07,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-07 01:22:58,false,0.12,0.16,10
2023-03-06,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-06 11:04:46,false,0.42,0.38,17
2023-03-06,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-06 03:22:12,false,1.13,1.28,26
2023-03-06,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-05 13:49:38,false,10.67,0.00,3
2023-03-06,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-06 19:28:07,false,0.03,0.01,5
2023-03-06,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-06 19:27:22,false,0.04,0.04,2
2023-03-06,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-06 14:00:58,false,0.48,0.54,16
2023-03-06,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-06 10:22:07,false,0.13,0.21,14
2023-03-06,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-06 09:24:32,false,0.09,0.09,9
2023-03-06,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-06 01:11:23,false,0.31,0.05,6
2023-03-06,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-06 10:17:59,false,0.20,0.15,8
2023-03-06,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-06 03:52:16,false,0.63,0.62,26
2023-03-06,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-06 10:03:24,false,1.44,1.71,109
2023-03-06,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-06 17:08:28,false,0.36,0.36,13
2023-03-06,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-06 00:02:38,false,0.46,0.40,35
2023-03-06,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-06 13:15:00,false,0.25,0.24,13
2023-03-06,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-06 08:41:09,false,0.81,0.57,68
2023-03-06,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-05 23:58:19,false,0.53,0.31,33
2023-03-06,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-06 14:28:47,false,0.02,0.04,3
2023-03-06,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-06 11:32:41,false,0.96,0.82,24
2023-03-06,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-06 08:33:49,false,0.94,1.14,52
2023-03-06,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-06 17:55:37,false,0.57,0.53,6
2023-03-06,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-05 23:19:10,false,1.18,0.84,52
2023-03-06,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-06 13:29:17,false,0.01,0.00,1
2023-03-06,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-06 05:12:05,false,1.30,1.28,25
2023-03-06,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-06 09:19:47,false,1.17,1.63,32
2023-03-06,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-06 08:41:44,false,0.80,1.14,11
2023-03-06,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-06 00:24:17,false,1.10,0.58,23
2023-03-06,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-06 08:52:19,false,0.63,0.55,54
2023-03-06,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-06 03:14:44,false,1.25,1.28,126
2023-03-06,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-06 00:39:56,false,0.83,0.79,48
2023-03-06,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-06 03:56:07,false,6.56,0.77,16
2023-03-06,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-06 17:23:20,false,0.11,0.16,4
2023-03-05,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-05 08:49:18,false,1.68,0.58,36
2023-03-05,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-04 22:59:01,false,1.52,1.13,131
2023-03-05,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-03-05 15:24:38,false,0.09,0.07,4
2023-03-05,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-05 06:14:45,false,1.25,1.36,71
2023-03-05,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-05 10:32:44,false,0.95,0.73,39
2023-03-05,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-04 21:51:07,false,2.65,0.41,13
2023-03-05,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-05 02:25:55,false,2.07,1.73,50
2023-03-05,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-05 15:14:25,false,0.26,0.22,16
2023-03-05,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-04 22:11:17,false,2.31,1.71,123
2023-03-05,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-05 09:51:25,false,2.64,2.78,86
2023-03-05,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-04 23:26:05,false,1.07,0.69,60
2023-03-05,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-04 23:31:26,false,8.98,0.04,3
2023-03-05,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-05 02:33:04,false,1.95,2.06,78
2023-03-05,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-04 23:58:43,false,0.52,0.31,28
2023-03-05,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-05 12:55:30,false,0.57,0.84,1
2023-03-05,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-05 10:00:28,false,2.49,2.62,178
2023-03-05,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-05 05:16:47,false,2.22,1.75,50
2023-03-05,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-05 08:17:27,false,2.21,2.30,51
2023-03-05,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-05 09:29:00,false,0.02,0.02,5
2023-03-05,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-05 20:28:04,false,0.03,0.03,2
2023-03-05,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-05 14:01:55,false,0.47,0.51,27
2023-03-05,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-04 23:24:24,false,1.09,0.58,56
2023-03-05,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2023-03-05 08:18:09,false,0.20,0.50,1
2023-03-05,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-05 09:43:12,false,1.78,1.21,71
2023-03-05,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-05 05:25:34,false,1.07,0.97,94
2023-03-05,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-05 08:13:21,false,1.28,1.89,6
2023-03-05,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-05 09:10:02,false,2.33,1.57,207
2023-03-05,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-05 03:04:10,false,2.43,2.43,72
2023-03-05,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-05 00:08:05,false,0.37,0.28,24
2023-03-05,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-05 09:37:55,false,0.87,0.57,66
2023-03-05,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-05 19:52:58,false,0.62,0.04,9
2023-03-04,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-04 14:21:07,false,0.15,0.28,18
2023-03-04,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-04 12:29:00,false,1.02,0.79,38
2023-03-04,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-04 15:25:01,false,0.08,0.06,4
2023-03-04,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-04 11:47:23,false,0.71,0.33,23
2023-03-04,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-04 10:00:03,false,1.50,2.11,4
2023-03-04,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-04 03:01:27,false,2.48,2.23,57
2023-03-04,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-03 22:16:26,false,2.23,2.05,133
2023-03-04,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-03 22:51:08,false,1.65,1.01,88
2023-03-04,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-03 21:27:26,false,3.04,3.15,209
2023-03-04,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-04 09:29:34,false,1.01,0.66,81
2023-03-04,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-04 11:20:13,false,0.16,0.19,10
2023-03-04,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-03 22:06:06,false,2.40,0.50,28
2023-03-04,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-04 05:15:55,false,1.23,1.13,38
2023-03-04,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-03 23:36:05,false,0.90,0.80,58
2023-03-04,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-04 03:00:17,false,2.50,2.43,96
2023-03-04,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-03 23:12:50,false,1.29,1.03,35
2023-03-04,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-03 12:47:48,false,11.70,0.01,5
2023-03-04,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-03 23:56:40,false,4.56,3.54,79
2023-03-04,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-04 06:11:28,false,1.31,1.42,69
2023-03-04,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-03 22:25:55,false,2.07,2.42,97
2023-03-04,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-04 10:28:00,false,0.03,0.02,8
2023-03-04,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-04 08:47:58,false,2.70,3.18,73
2023-03-04,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-04 09:09:47,false,2.34,1.40,63
2023-03-04,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-04 00:27:25,false,0.04,0.05,3
2023-03-04,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-04 13:27:49,false,0.04,0.05,3
2023-03-04,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-03 23:53:14,false,0.61,0.60,38
2023-03-04,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-04 05:56:46,false,1.55,1.47,161
2023-03-04,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-03 22:03:22,false,2.44,1.71,199
2023-03-04,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-03 22:22:50,false,2.12,1.29,190
2023-03-04,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-04 04:25:17,false,0.08,0.02,7
2023-03-03,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-03 08:04:01,false,1.43,1.40,74
2023-03-03,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-03 11:19:21,false,0.18,0.15,14
2023-03-03,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-03 16:29:29,false,0.01,0.00,1
2023-03-03,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-02 22:34:53,false,1.92,1.03,82
2023-03-03,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-03 17:49:52,false,0.67,0.49,24
2023-03-03,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-03 17:48:14,false,0.70,1.03,4
2023-03-03,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-03 03:46:48,false,1.72,2.05,41
2023-03-03,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-03 07:10:18,false,1.33,1.29,140
2023-03-03,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-03 10:26:10,false,1.06,1.21,31
2023-03-03,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-02 23:22:46,false,1.12,0.33,80
2023-03-03,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-03 00:19:06,false,0.18,0.20,17
2023-03-03,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-03 10:36:30,false,1.89,1.97,134
2023-03-03,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-03 16:25:45,false,0.07,0.09,5
2023-03-03,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-03 10:13:13,false,1.28,0.72,34
2023-03-03,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-03 00:01:05,false,0.48,0.47,34
2023-03-03,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-02 23:46:14,false,0.73,0.56,65
2023-03-03,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-03 13:27:39,false,0.04,0.05,1
2023-03-03,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-03 09:24:28,false,0.09,0.12,5
2023-03-03,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-03 00:16:26,false,0.23,0.27,17
2023-03-03,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-03 08:59:06,false,5.52,1.03,59
2023-03-03,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-03 07:09:01,false,0.35,0.32,10
2023-03-03,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-03 07:06:42,false,7.39,0.00,6
2023-03-03,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-02 22:50:54,false,1.65,1.53,109
2023-03-03,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-03 08:44:21,false,0.76,0.72,43
2023-03-03,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-03 13:37:19,false,1.88,2.12,76
2023-03-03,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-03 12:36:47,false,0.89,0.63,30
2023-03-03,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-03 10:43:16,false,0.78,0.52,67
2023-03-03,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-03 05:57:45,false,1.54,1.63,43
2023-03-03,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-03 15:26:28,false,0.06,0.08,5
2023-03-03,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-03 13:25:32,false,0.07,0.06,10
2023-03-02,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-02 19:09:24,false,0.34,0.41,9
2023-03-02,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-02 10:20:36,false,0.16,0.12,10
2023-03-02,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-02 09:29:08,false,0.01,0.02,4
2023-03-02,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-02 01:28:55,false,0.02,0.03,2
2023-03-02,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-02 09:46:11,false,0.73,0.49,63
2023-03-02,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-02 09:17:54,false,0.20,0.01,5
2023-03-02,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-02 12:23:37,false,0.11,0.15,6
2023-03-02,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-02 10:50:58,false,1.65,0.63,56
2023-03-02,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-02 08:46:08,false,0.73,0.67,57
2023-03-02,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-02 08:14:10,false,1.26,1.00,29
2023-03-02,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-02 11:02:58,false,1.45,1.54,105
2023-03-02,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-03-02 19:23:47,false,2.10,0.50,1
2023-03-02,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-02 06:28:03,false,0.03,0.01,5
2023-03-02,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-02 04:20:29,false,1.16,1.07,28
2023-03-02,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-01 21:43:37,false,2.77,1.65,121
2023-03-02,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-02 08:31:30,false,8.97,0.00,2
2023-03-02,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-02 04:38:19,false,0.86,1.07,18
2023-03-02,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-02 12:01:07,false,1.48,1.67,34
2023-03-02,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-02 06:29:52,false,1.00,1.06,109
2023-03-02,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-02 00:23:20,false,0.11,0.16,7
2023-03-02,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-02 19:53:07,false,0.61,0.02,2
2023-03-02,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-02 00:01:00,false,0.48,0.52,38
2023-03-02,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-01 23:58:17,false,10.53,0.45,31
2023-03-02,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-02 14:23:32,false,0.11,0.10,5
2023-03-02,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-01 23:18:12,false,1.20,1.07,66
2023-03-02,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-02 07:37:03,false,0.88,1.04,44
2023-03-02,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-02 11:49:34,false,0.67,0.69,23
2023-03-02,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-02 04:12:50,false,1.29,1.17,48
2023-03-02,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-02 18:29:07,false,0.01,0.02,3
2023-03-01,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-01 11:03:38,false,0.44,0.61,33
2023-03-01,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-01 17:19:51,false,0.17,0.12,4
2023-03-01,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-01 00:01:12,false,0.48,0.54,45
2023-03-01,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-01 04:12:05,false,1.30,1.21,50
2023-03-01,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-01 04:48:22,false,0.69,0.83,18
