Time,Store name,Product name,PID,robotMAC,Activated on,unbound,Running Mileage(km),Runtime(h),Number of delivery tables,Number of plates delivered
2023-03-24,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.03,0.13,3,3
2023-03-24,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,1.03,2.51,78,78
2023-03-24,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.74,1.19,77,77
2023-03-24,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.12,0.12,10,10
2023-03-24,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.11,0.12,3,3
2023-03-24,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,1.55,1.37,31,31
2023-03-24,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,1.09,1.46,33,33
2023-03-24,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.06,0.05,5,5
2023-03-24,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0.01,0.01,1,1
2023-03-24,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.97,1.30,65,65
2023-03-24,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.05,0.04,2,2
2023-03-24,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.08,0.75,3,3
2023-03-24,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.61,0.69,31,31
2023-03-23,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.16,0.44,16,16
2023-03-23,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.09,0.08,4,4
2023-03-23,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.12,0.16,8,8
2023-03-23,Динозаврия,kettybot,PNT102213716159,20:50:E7:23:96:70,2022-10-13 08:47:47,false,0.00,0.01,1,1
2023-03-23,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,1.00,0.97,89,89
2023-03-23,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.24,0.52,10,10
2023-03-23,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,1.45,1.21,32,32
2023-03-23,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.43,0.55,16,16
2023-03-23,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.18,0.25,6,6
2023-03-23,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,1.22,1.25,40,69
2023-03-23,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.43,0.69,59,59
2023-03-23,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.41,0.58,16,17
2023-03-23,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.88,1.43,73,73
2023-03-23,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,0.70,0.67,20,20
2023-03-23,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.01,0.01,2,2
2023-03-23,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,1.08,1.06,48,48
2023-03-23,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.21,0.43,33,33
2023-03-23,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,1.23,1.05,24,33
2023-03-23,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.56,0.71,34,34
2023-03-23,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.65,0.96,77,70
2023-03-23,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,1.12,1.47,91,91
2023-03-23,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.52,0.77,52,52
2023-03-23,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.21,0.46,10,10
2023-03-23,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,1.10,0.99,27,27
2023-03-22,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,0.56,0.74,65,65
2023-03-22,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,0.98,1.05,68,68
2023-03-22,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.51,0.81,51,51
2023-03-22,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,0.91,1.15,25,48
2023-03-22,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.14,0.16,5,5
2023-03-22,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.02,0.04,4,4
2023-03-22,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.42,0.80,20,29
2023-03-22,Soft-servis,bellabot,SV1000214017012,D4:12:43:C3:87:66,2022-03-05 08:05:46,false,0.01,0.14,2,2
2023-03-22,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.78,1.04,43,43
2023-03-22,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0.01,0.01,1,1
2023-03-22,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.37,0.98,36,36
2023-03-22,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.29,0.22,10,10
2023-03-22,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.65,0.75,35,35
2023-03-22,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.57,0.91,70,70
2023-03-22,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.81,2.25,57,57
2023-03-22,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.06,0.13,10,10
2023-03-22,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,0.84,0.89,19,21
2023-03-22,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.13,0.44,12,12
2023-03-22,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.15,0.92,12,12
2023-03-22,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.50,0.60,34,34
2023-03-22,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.60,0.71,68,57
2023-03-22,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.25,0.92,12,12
2023-03-22,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,0.75,0.66,21,21
2023-03-22,Чайхана PLOV,bellabot,sv1000213943034,20:50:E7:23:56:70,2022-03-05 05:38:04,false,0.06,0.05,2,2
2023-03-22,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,1.92,1.58,31,41
2023-03-22,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.33,0.45,18,18
2023-03-22,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,0.58,0.80,26,26
2023-03-21,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.20,0.19,8,8
2023-03-21,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.05,0.14,3,4
2023-03-21,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.44,0.85,22,22
2023-03-21,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.63,0.78,68,66
2023-03-21,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,1.93,1.63,30,30
2023-03-21,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,1.33,1.63,117,117
2023-03-21,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.22,0.26,7,8
2023-03-21,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,0.40,0.44,40,40
2023-03-21,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.43,0.68,54,54
2023-03-21,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.49,0.60,21,21
2023-03-21,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.32,5.08,12,15
2023-03-21,Soft-Stend,bellabot,SV111422323005,20:50:E7:40:1B:AA,2022-10-05 08:29:47,false,0.00,0.01,1,1
2023-03-21,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.06,0.16,10,10
2023-03-21,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.70,1.13,74,74
2023-03-21,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.18,0.58,12,12
2023-03-21,Soft-servis,bellabot,SV1000214017033,20:50:E7:02:FD:36,2022-07-08 11:21:08,false,0.02,0.02,1,1
2023-03-21,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,0.81,0.70,21,21
2023-03-21,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,1.78,1.32,28,44
2023-03-21,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.24,0.33,10,10
2023-03-21,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.02,0.03,4,4
2023-03-21,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,0.28,0.26,11,14
2023-03-21,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,0.71,0.69,29,29
2023-03-21,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.71,0.80,46,46
2023-03-21,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.36,0.97,43,43
2023-03-21,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.83,0.71,43,43
2023-03-21,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.36,0.43,20,20
2023-03-21,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.88,2.97,60,60
2023-03-20,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,0.44,0.50,15,23
2023-03-20,Soft-Stend,bellabot,SV111422323005,20:50:E7:40:1B:AA,2022-10-05 08:29:47,false,0.01,0.01,1,1
2023-03-20,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.07,0.11,6,6
2023-03-20,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.09,0.08,3,3
2023-03-20,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,0.97,1.10,104,104
2023-03-20,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,0.74,0.52,12,17
2023-03-20,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.13,0.16,3,3
2023-03-20,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,1.85,1.38,40,40
2023-03-20,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.09,0.69,4,4
2023-03-20,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,0.41,0.77,14,14
2023-03-20,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.44,0.56,25,25
2023-03-20,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,0.28,0.33,14,14
2023-03-20,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,1.07,1.04,17,17
2023-03-20,Чайхана PLOV,bellabot,sv1000213943034,20:50:E7:23:56:70,2022-03-05 05:38:04,false,0.04,0.03,1,1
2023-03-20,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.22,0.26,13,13
2023-03-20,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.10,0.13,4,4
2023-03-20,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.92,0.85,51,51
2023-03-20,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.36,0.60,40,40
2023-03-20,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.35,0.27,11,11
2023-03-20,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.99,2.22,74,74
2023-03-20,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.12,0.12,7,7
2023-03-20,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.42,0.61,49,49
2023-03-20,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.63,4.91,31,31
2023-03-20,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.25,0.30,13,15
2023-03-20,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.16,0.29,11,11
2023-03-20,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.71,0.99,88,80
2023-03-19,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.28,0.26,16,16
2023-03-19,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.17,0.42,11,11
2023-03-19,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.13,0.46,4,4
2023-03-19,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,0.34,0.40,15,19
2023-03-19,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,0.18,1.55,17,17
2023-03-19,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.93,1.22,113,98
2023-03-19,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,2.39,4.67,36,36
2023-03-19,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,1.23,1.47,110,110
2023-03-19,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.37,0.88,52,52
2023-03-19,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,1.47,1.69,39,39
2023-03-19,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0.01,0.01,1,1
2023-03-19,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.96,1.30,60,60
2023-03-19,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.08,0.12,8,8
2023-03-19,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,1.23,2.09,130,130
2023-03-19,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.46,0.98,56,56
2023-03-19,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,1.39,1.84,58,58
2023-03-19,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,1.24,1.66,73,73
2023-03-19,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,2.23,1.84,47,49
2023-03-19,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.38,0.44,21,21
2023-03-19,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,2.18,2.21,52,52
2023-03-19,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,1.19,2.49,75,75
2023-03-19,Чайхана PLOV,bellabot,sv1000213943034,20:50:E7:23:56:70,2022-03-05 05:38:04,false,0.10,0.12,4,4
2023-03-19,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.39,0.46,28,28
2023-03-19,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.59,0.90,75,75
2023-03-19,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.59,1.01,29,36
2023-03-18,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.65,0.81,33,33
2023-03-18,Gastreet_panorama,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,2021-05-30 16:00:00,false,0.07,0.11,4,4
2023-03-18,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.88,5.60,48,51
2023-03-18,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,1.73,2.03,47,47
2023-03-18,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,1.71,1.88,67,67
2023-03-18,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.09,0.12,4,4
2023-03-18,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.18,0.19,11,11
2023-03-18,Чайхана PLOV,bellabot,sv1000213943034,20:50:E7:23:56:70,2022-03-05 05:38:04,false,0.11,0.10,3,3
2023-03-18,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.56,0.84,65,65
2023-03-18,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.88,1.33,115,94
2023-03-18,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,1.12,1.47,41,41
2023-03-18,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.87,1.10,47,47
2023-03-18,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.55,0.71,46,45
2023-03-18,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,0.55,0.61,45,45
2023-03-18,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,3.65,2.97,64,85
2023-03-18,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.96,1.36,59,59
2023-03-18,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.86,2.00,131,131
2023-03-18,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.66,3.28,64,64
2023-03-18,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,0.98,1.57,37,68
2023-03-18,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,1.09,1.46,51,58
2023-03-18,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.05,0.63,9,9
2023-03-18,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.58,0.85,25,25
2023-03-18,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.08,0.07,7,7
2023-03-18,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,2.34,2.77,37,37
2023-03-18,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.86,1.56,99,99
2023-03-18,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,1.59,2.04,156,156
2023-03-18,АРТ-Премиум,bellabot,SV1000214017013,20:50:E7:02:BF:E8,2022-06-10 05:42:57,false,0.02,0.05,1,1
2023-03-17,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.60,7.27,18,18
2023-03-17,Динозаврия,bellabot,SV1000214017001,20:50:E7:02:7F:10,2022-09-05 02:10:39,false,1.11,1.04,43,63
2023-03-17,Fun Jump,bellabot,SV1000214017015,20:50:E7:02:E4:50,2022-02-02 11:11:06,false,0.94,1.20,38,38
2023-03-17,Firemakers,bellabot,SV1001205116386,D4:12:43:BF:63:8E,2021-11-22 09:15:51,false,1.40,1.54,104,104
2023-03-17,Gastreet_panorama,bellabot,SV1000211931012,D4:12:43:B0:D5:68,2021-05-30 16:00:00,false,0.12,0.71,7,7
2023-03-17,Neo,kettybot,PNT102213716170,20:50:E7:02:F3:3E,2022-12-09 14:42:33,false,0.36,0.53,42,42
2023-03-17,Ресторан ГрильХаус,bellabot,SV1000213954014,20:50:E7:23:71:74,2022-08-10 02:48:17,false,0.42,0.50,26,26
2023-03-17,Soft-Stend,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,2022-10-05 08:05:24,false,0.49,1.20,58,58
2023-03-17,Динозаврия,kettybot,PNT102213716159,20:50:E7:23:96:70,2022-10-13 08:47:47,false,0.01,0.05,5,5
2023-03-17,Jango Park,bellabot,SV1000214017031,20:50:E7:03:06:3A,2021-12-30 08:37:16,false,0.15,0.26,7,7
2023-03-17,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.70,0.76,40,40
2023-03-17,Soft-servis,bellabot,SV1000212910001,20:50:E7:23:3D:AA,2021-09-14 10:48:45,false,0.72,0.98,88,77
2023-03-17,Soft-Stend,bellabot,sv1114223233003,20:50:E7:39:7C:16,2022-10-05 07:15:36,false,1.10,1.21,38,38
2023-03-17,Gastreet_panorama,bellabot,620015050070163,D4:12:43:B1:02:2C,2021-05-30 16:00:00,false,1.31,0.91,26,26
2023-03-17,Компот,bellabot,sv1000214017022,20:50:E7:02:EB:56,2022-04-26 23:06:13,false,0.59,0.86,64,64
2023-03-17,Parmesan,bellabot,Sv1000214017008,20:50:E7:23:83:6A,2022-01-17 06:49:56,false,0.76,0.94,41,41
2023-03-17,Чайхана PLOV,bellabot,sv1000213943034,20:50:E7:23:56:70,2022-03-05 05:38:04,false,0.10,0.10,4,4
2023-03-17,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.11,0.10,6,6
2023-03-17,Gastreet_panorama,bellabot,SV1000211931009,D4:12:43:B0:F9:56,2021-05-31 16:00:00,false,0.09,0.16,7,7
2023-03-17,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.94,2.01,73,73
2023-03-17,Фанджамп Екатеринбург,bellabot,sv1000214017014,20:50:E7:02:EB:0A,2022-04-19 06:53:38,false,2.29,1.73,46,66
2023-03-17,Parmesan,kettybot,PNT102213716164,20:50:E7:23:69:5C,2022-07-07 10:21:33,false,0.59,0.64,45,45
2023-03-17,Soft-servis,bellabot,SV1000213954003,20:50:E7:02:87:DA,2022-04-25 05:25:47,false,0.12,0.18,9,10
2023-03-17,Soft-servis,bellabot,SV1114223233002,20:50:E7:02:C0:F2,2022-11-25 16:38:23,false,0.95,0.89,17,17
2023-03-17,Fun Jump Kazan,bellabot,sv1000213943015,20:50:E7:23:95:7C,2022-08-04 05:52:44,false,0.62,0.87,21,23
2023-03-17,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.05,0.05,2,2
2023-03-16,Velich,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,2021-12-08 10:32:28,false,0.04,0.03,2,2
2023-03-16,Sber Univercity,bellabot,SV1000212652005,20:50:E7:23:B4:80,2022-01-14 05:58:35,false,0.29,8.78,11,11
2023-03-16,Parmesan,bellabot,620019240060415,20:50:E7:02:24:2A,2022-01-21 06:58:37,false,0.92,1.68,70,70
2023-03-16,Soft-servis,bellabot,SV1000214017012,D4:12:43:C3:87:66,2022-03-05 08:05:46,false,0.02,0.03,1,1
2023-03-16,Perchini,bellabot,620019270070278,20:50:E7:02:FD:68,2021-12-15 21:57:50,false,0.98,1.00,46,46
2023-03-16,Baltiya Hotel,kettybot,PNT102213716158,20:50:E7:02:12:A8,2022-02-03 06:43:09,false,0.01,0.01,1,1
2023-03-16,Flagman office,bellabot,SV1000212910013,20:50:E7:23:79:E8,2021-10-04 07:50:41,false,0.01,0.03,1,1
